_id,price,coutnry,group,weight
ObjectId("5c8260b22dcf3568a17d5b4a"),765,Россия,1,70
ObjectId("5c8260b22dcf3568a17d5b4b"),771,Россия,1,130
ObjectId("5c8260b22dcf3568a17d5b4c"),1007,Россия,2,66
ObjectId("5c8260b22dcf3568a17d5b4d"),101,Россия,1,50
ObjectId("5c8260b22dcf3568a17d5b4e"),1694,Россия,3,65
ObjectId("5c8260b22dcf3568a17d5b4f"),1270,Россия,1,70
ObjectId("5c8260b22dcf3568a17d5b50"),767,Россия,4,520
ObjectId("5c8260b22dcf3568a17d5b51"),2437,Россия,2,180
ObjectId("5c8260b22dcf3568a17d5b52"),1089,Россия,2,70
ObjectId("5c8260b22dcf3568a17d5b53"),196,Россия,2,80
ObjectId("5c8260b22dcf3568a17d5b54"),1939,Россия,3,80
ObjectId("5c8260b22dcf3568a17d5b55"),1105,Россия,1,100
ObjectId("5c8260b22dcf3568a17d5b56"),1323,Россия,4,70
ObjectId("5c8260b22dcf3568a17d5b57"),2319,Россия,4,75
ObjectId("5c8260b22dcf3568a17d5b58"),1956,Россия,1,80
ObjectId("5c8260b22dcf3568a17d5b59"),1693,Россия,2,80
ObjectId("5c8260b22dcf3568a17d5b5a"),912,Россия,1,60
ObjectId("5c8260b22dcf3568a17d5b5b"),1652,Россия,2,90
ObjectId("5c8260b22dcf3568a17d5b5c"),1641,Россия,4,65
ObjectId("5c8260b22dcf3568a17d5b5d"),1540,Россия,3,70
ObjectId("5c8260b22dcf3568a17d5b5e"),869,Россия,2,60
ObjectId("5c8260b22dcf3568a17d5b5f"),1988,Россия,4,130
ObjectId("5c8260b22dcf3568a17d5b60"),1417,Россия,2,70
ObjectId("5c8260b22dcf3568a17d5b61"),1817,Россия,3,100
ObjectId("5c8260b22dcf3568a17d5b62"),1704,Россия,2,380
ObjectId("5c8260b22dcf3568a17d5b63"),2373,Россия,1,80
ObjectId("5c8260b22dcf3568a17d5b64"),510,Россия,3,80
ObjectId("5c8260b22dcf3568a17d5b65"),801,Россия,1,90
ObjectId("5c8260b22dcf3568a17d5b66"),2082,Россия,3,70
ObjectId("5c8260b22dcf3568a17d5b67"),1671,Россия,4,450
ObjectId("5c8260b22dcf3568a17d5b68"),2490,Россия,3,70
ObjectId("5c8260b22dcf3568a17d5b69"),1248,Россия,1,80
ObjectId("5c8260b22dcf3568a17d5b6a"),1301,Россия,4,80
ObjectId("5c8260b22dcf3568a17d5b6b"),1523,Россия,4,75
ObjectId("5c8260b22dcf3568a17d5b6c"),578,Россия,4,70
ObjectId("5c8260b22dcf3568a17d5b6d"),343,Россия,3,1000
ObjectId("5c8260b22dcf3568a17d5b6e"),1535,Россия,4,70
ObjectId("5c8260b22dcf3568a17d5b6f"),390,Россия,2,430
ObjectId("5c8260b22dcf3568a17d5b70"),682,Россия,1,400
ObjectId("5c8260b22dcf3568a17d5b71"),694,Россия,3,70
ObjectId("5c8260b22dcf3568a17d5b72"),433,Россия,4,100
ObjectId("5c8260b22dcf3568a17d5b73"),831,Россия,2,500
ObjectId("5c8260b22dcf3568a17d5b74"),1909,Россия,4,50
ObjectId("5c8260b22dcf3568a17d5b75"),2197,Россия,4,240
ObjectId("5c8260b22dcf3568a17d5b76"),1124,Россия,3,70
ObjectId("5c8260b22dcf3568a17d5b77"),2226,Россия,1,80
ObjectId("5c8260b22dcf3568a17d5b78"),983,Россия,3,130
ObjectId("5c8260b22dcf3568a17d5b79"),1224,Россия,4,85
ObjectId("5c8260b22dcf3568a17d5b7a"),2479,Франция,1,39.1
ObjectId("5c8260b22dcf3568a17d5b7b"),1171,Россия,4,77
ObjectId("5c8260b22dcf3568a17d5b7c"),1339,Россия,1,100
ObjectId("5c8260b22dcf3568a17d5b7d"),1842,Россия,1,70
ObjectId("5c8260b22dcf3568a17d5b7e"),668,Россия,2,60
ObjectId("5c8260b22dcf3568a17d5b7f"),1942,Россия,2,100
ObjectId("5c8260b22dcf3568a17d5b80"),425,Россия,2,70
ObjectId("5c8260b22dcf3568a17d5b81"),1487,Россия,2,80
ObjectId("5c8260b22dcf3568a17d5b82"),1946,Россия,2,70
ObjectId("5c8260b22dcf3568a17d5b83"),653,Россия,1,75
ObjectId("5c8260b22dcf3568a17d5b84"),1466,Россия,2,75
ObjectId("5c8260b22dcf3568a17d5b85"),323,Россия,1,65
ObjectId("5c8260b22dcf3568a17d5b86"),1777,Россия,2,70
ObjectId("5c8260b22dcf3568a17d5b87"),1359,Россия,3,80
ObjectId("5c8260b22dcf3568a17d5b88"),557,Россия,2,50
ObjectId("5c8260b22dcf3568a17d5b89"),1534,Украина,1,145
ObjectId("5c8260b22dcf3568a17d5b8a"),912,Россия,4,70
ObjectId("5c8260b22dcf3568a17d5b8b"),2271,Россия,3,70
ObjectId("5c8260b22dcf3568a17d5b8c"),843,Россия,3,60
ObjectId("5c8260b22dcf3568a17d5b8d"),687,Россия,1,100
ObjectId("5c8260b22dcf3568a17d5b8e"),1608,Россия,4,450
ObjectId("5c8260b22dcf3568a17d5b8f"),572,Россия,2,110
ObjectId("5c8260b22dcf3568a17d5b90"),1675,Россия,4,500
ObjectId("5c8260b22dcf3568a17d5b91"),2312,Россия,1,70
ObjectId("5c8260b22dcf3568a17d5b92"),1760,Россия,2,110
ObjectId("5c8260b22dcf3568a17d5b93"),1175,Россия,1,400
ObjectId("5c8260b22dcf3568a17d5b94"),2459,Россия,1,70
ObjectId("5c8260b22dcf3568a17d5b95"),976,Россия,4,400
ObjectId("5c8260b22dcf3568a17d5b96"),405,Россия,4,495
ObjectId("5c8260b22dcf3568a17d5b97"),605,Россия,4,100
ObjectId("5c8260b22dcf3568a17d5b98"),271,Россия,4,475
ObjectId("5c8260b22dcf3568a17d5b99"),1114,Россия,1,400
ObjectId("5c8260b22dcf3568a17d5b9a"),1014,Россия,2,70
ObjectId("5c8260b22dcf3568a17d5b9b"),2403,Россия,1,61
ObjectId("5c8260b22dcf3568a17d5b9c"),147,Россия,2,70
ObjectId("5c8260b22dcf3568a17d5b9d"),815,Россия,4,60
ObjectId("5c8260b22dcf3568a17d5b9e"),76,Россия,1,60
ObjectId("5c8260b22dcf3568a17d5b9f"),1313,Россия,4,73
ObjectId("5c8260b22dcf3568a17d5ba0"),2039,Россия,3,60
ObjectId("5c8260b22dcf3568a17d5ba1"),1158,Россия,3,70
ObjectId("5c8260b22dcf3568a17d5ba2"),129,Россия,1,80
ObjectId("5c8260b22dcf3568a17d5ba3"),2118,Россия,1,65
ObjectId("5c8260b22dcf3568a17d5ba4"),1366,Россия,2,80
ObjectId("5c8260b22dcf3568a17d5ba5"),1783,Россия,3,80
ObjectId("5c8260b22dcf3568a17d5ba6"),493,Россия,1,400
ObjectId("5c8260b22dcf3568a17d5ba7"),1187,Россия,4,450
ObjectId("5c8260b22dcf3568a17d5ba8"),1636,Россия,4,76
ObjectId("5c8260b22dcf3568a17d5ba9"),1511,Россия,1,70
ObjectId("5c8260b22dcf3568a17d5baa"),1173,Россия,3,450
ObjectId("5c8260b22dcf3568a17d5bab"),1961,Россия,2,70
ObjectId("5c8260b22dcf3568a17d5bac"),644,Россия,4,70
ObjectId("5c8260b22dcf3568a17d5bad"),112,Россия,1,50
ObjectId("5c8260b22dcf3568a17d5bae"),208,Россия,1,185
ObjectId("5c8260b22dcf3568a17d5baf"),407,Россия,4,100
ObjectId("5c8260b22dcf3568a17d5bb0"),219,Россия,2,90
ObjectId("5c8260b22dcf3568a17d5bb1"),225,Россия,4,86
ObjectId("5c8260b22dcf3568a17d5bb2"),1997,Россия,1,70
ObjectId("5c8260b22dcf3568a17d5bb3"),1847,Россия,4,70
ObjectId("5c8260b22dcf3568a17d5bb4"),412,Россия,2,69
ObjectId("5c8260b22dcf3568a17d5bb5"),398,Франция,3,48
ObjectId("5c8260b22dcf3568a17d5bb6"),683,Россия,3,80
ObjectId("5c8260b22dcf3568a17d5bb7"),2329,Россия,1,800
ObjectId("5c8260b22dcf3568a17d5bb8"),444,Россия,3,70
ObjectId("5c8260b22dcf3568a17d5bb9"),1215,Россия,1,500
ObjectId("5c8260b22dcf3568a17d5bba"),2062,Россия,1,75
ObjectId("5c8260b22dcf3568a17d5bbb"),1375,Россия,3,70
ObjectId("5c8260b22dcf3568a17d5bbc"),1182,Россия,1,80
ObjectId("5c8260b22dcf3568a17d5bbd"),354,Россия,2,110
ObjectId("5c8260b22dcf3568a17d5bbe"),579,Россия,1,220
ObjectId("5c8260b22dcf3568a17d5bbf"),958,Россия,3,65
ObjectId("5c8260b22dcf3568a17d5bc0"),743,Россия,1,250
ObjectId("5c8260b22dcf3568a17d5bc1"),386,Россия,4,75
ObjectId("5c8260b22dcf3568a17d5bc3"),768,Россия,3,60
ObjectId("5c8260b22dcf3568a17d5bc4"),674,Россия,1,70
ObjectId("5c8260b22dcf3568a17d5bc5"),2400,Россия,3,70
ObjectId("5c8260b22dcf3568a17d5bc6"),525,Россия,1,67
ObjectId("5c8260b22dcf3568a17d5bc7"),1672,Россия,1,160
ObjectId("5c8260b22dcf3568a17d5bc8"),2183,Россия,1,460
ObjectId("5c8260b22dcf3568a17d5bc9"),606,Россия,4,80
ObjectId("5c8260b22dcf3568a17d5bca"),2273,Россия,3,100
ObjectId("5c8260b22dcf3568a17d5bcb"),1028,Россия,4,70
ObjectId("5c8260b22dcf3568a17d5bcc"),311,Россия,1,90
ObjectId("5c8260b22dcf3568a17d5bcd"),701,Россия,4,140
ObjectId("5c8260b22dcf3568a17d5bce"),1473,Россия,4,70
ObjectId("5c8260b22dcf3568a17d5bcf"),1396,Россия,3,450
ObjectId("5c8260b22dcf3568a17d5bd0"),2037,Россия,4,80
ObjectId("5c8260b22dcf3568a17d5bd1"),1227,Россия,3,70
ObjectId("5c8260b22dcf3568a17d5bd2"),2052,Россия,3,70
ObjectId("5c8260b22dcf3568a17d5bd3"),971,Россия,1,70
ObjectId("5c8260b22dcf3568a17d5bd4"),1966,Россия,1,70
ObjectId("5c8260b22dcf3568a17d5bd5"),1151,Россия,2,100
ObjectId("5c8260b22dcf3568a17d5bd7"),94,Россия,4,70
ObjectId("5c8260b22dcf3568a17d5bd8"),1860,Россия,3,45
ObjectId("5c8260b22dcf3568a17d5bd9"),2232,Россия,1,80
ObjectId("5c8260b22dcf3568a17d5bda"),1225,Россия,4,90
ObjectId("5c8260b22dcf3568a17d5bdb"),440,Россия,3,225
ObjectId("5c8260b22dcf3568a17d5bdc"),2391,Россия,3,80
ObjectId("5c8260b22dcf3568a17d5bdd"),1837,Россия,3,65
ObjectId("5c8260b22dcf3568a17d5bde"),2108,Россия,4,80
ObjectId("5c8260b22dcf3568a17d5bdf"),1552,Россия,3,90
ObjectId("5c8260b22dcf3568a17d5be0"),797,Россия,1,80
ObjectId("5c8260b22dcf3568a17d5be1"),1243,Россия,2,70
ObjectId("5c8260b22dcf3568a17d5be2"),1187,Россия,3,55
ObjectId("5c8260b22dcf3568a17d5be3"),1183,Россия,3,45
ObjectId("5c8260b22dcf3568a17d5be4"),807,Россия,1,450
ObjectId("5c8260b22dcf3568a17d5be5"),618,Россия,2,69
ObjectId("5c8260b22dcf3568a17d5be6"),2118,Россия,2,80
ObjectId("5c8260b22dcf3568a17d5be7"),2097,Россия,4,70
ObjectId("5c8260b22dcf3568a17d5be8"),1447,Россия,4,70
ObjectId("5c8260b22dcf3568a17d5be9"),2417,Россия,3,1
ObjectId("5c8260b22dcf3568a17d5bea"),202,Россия,2,70
ObjectId("5c8260b22dcf3568a17d5beb"),2305,Россия,4,90
ObjectId("5c8260b22dcf3568a17d5bec"),563,Россия,2,70
ObjectId("5c8260b22dcf3568a17d5bed"),159,Россия,4,60
ObjectId("5c8260b22dcf3568a17d5bee"),1470,Россия,1,60
ObjectId("5c8260b22dcf3568a17d5bef"),120,Россия,3,90
ObjectId("5c8260b22dcf3568a17d5bf0"),1023,Россия,1,60
ObjectId("5c8260b22dcf3568a17d5bf1"),746,Россия,4,300
ObjectId("5c8260b22dcf3568a17d5bf2"),228,Россия,1,80
ObjectId("5c8260b22dcf3568a17d5bf3"),196,Россия,4,70
ObjectId("5c8260b22dcf3568a17d5bf4"),1704,Россия,2,80
ObjectId("5c8260b22dcf3568a17d5bf6"),177,Россия,4,50
ObjectId("5c8260b22dcf3568a17d5bf7"),1706,Россия,3,80
ObjectId("5c8260b22dcf3568a17d5bf8"),1702,Россия,1,60
ObjectId("5c8260b22dcf3568a17d5bf9"),802,Россия,2,70
ObjectId("5c8260b22dcf3568a17d5bfa"),138,Россия,2,70
ObjectId("5c8260b22dcf3568a17d5bfb"),2313,Россия,1,400
ObjectId("5c8260b22dcf3568a17d5bfc"),1831,Россия,3,90
ObjectId("5c8260b22dcf3568a17d5bfd"),1230,Россия,2,70
ObjectId("5c8260b22dcf3568a17d5bfe"),1663,Россия,1,70
ObjectId("5c8260b22dcf3568a17d5bff"),307,Россия,3,150
ObjectId("5c8260b22dcf3568a17d5c00"),211,Россия,2,150
ObjectId("5c8260b22dcf3568a17d5c01"),1121,Россия,3,150
ObjectId("5c8260b22dcf3568a17d5c02"),609,Россия,3,310
ObjectId("5c8260b22dcf3568a17d5c03"),457,Россия,4,100
ObjectId("5c8260b22dcf3568a17d5c04"),1654,Россия,2,250
ObjectId("5c8260b22dcf3568a17d5c05"),1714,Россия,2,150
ObjectId("5c8260b22dcf3568a17d5c06"),2351,Россия,2,150
ObjectId("5c8260b22dcf3568a17d5c07"),2224,Россия,3,180
ObjectId("5c8260b22dcf3568a17d5c08"),778,Россия,2,100
ObjectId("5c8260b22dcf3568a17d5c09"),1850,Россия,4,100
ObjectId("5c8260b22dcf3568a17d5c0a"),923,Россия,3,180
ObjectId("5c8260b22dcf3568a17d5c0b"),969,Россия,2,150
ObjectId("5c8260b22dcf3568a17d5c0c"),1266,Россия,3,180
ObjectId("5c8260b22dcf3568a17d5c0d"),2291,Россия,4,150
ObjectId("5c8260b22dcf3568a17d5c0e"),2090,Россия,2,300
ObjectId("5c8260b22dcf3568a17d5c0f"),2258,Россия,1,150
ObjectId("5c8260b22dcf3568a17d5c10"),975,Россия,4,400
ObjectId("5c8260b22dcf3568a17d5c11"),89,Россия,2,70
ObjectId("5c8260b22dcf3568a17d5c12"),1040,Россия,2,125
ObjectId("5c8260b22dcf3568a17d5c13"),902,Россия,2,80
ObjectId("5c8260b22dcf3568a17d5c14"),1218,Россия,1,130
ObjectId("5c8260b22dcf3568a17d5c15"),2115,Россия,4,180
ObjectId("5c8260b22dcf3568a17d5c16"),845,Россия,3,250
ObjectId("5c8260b22dcf3568a17d5c17"),78,Россия,3,80
ObjectId("5c8260b22dcf3568a17d5c18"),381,Россия,4,250
ObjectId("5c8260b22dcf3568a17d5c19"),1023,Россия,2,70
ObjectId("5c8260b22dcf3568a17d5c1a"),1775,Россия,1,85
ObjectId("5c8260b22dcf3568a17d5c1b"),110,Россия,4,60
ObjectId("5c8260b22dcf3568a17d5c1c"),50,Россия,4,70
ObjectId("5c8260b22dcf3568a17d5c1d"),174,Россия,3,100
ObjectId("5c8260b22dcf3568a17d5c1e"),2279,Россия,3,65
ObjectId("5c8260b22dcf3568a17d5c1f"),179,Россия,2,80
ObjectId("5c8260b22dcf3568a17d5c20"),155,Россия,2,70
ObjectId("5c8260b22dcf3568a17d5c21"),125,Россия,3,90
ObjectId("5c8260b22dcf3568a17d5c22"),124,Франция,2,73.5
ObjectId("5c8260b22dcf3568a17d5c23"),509,Россия,1,70
ObjectId("5c8260b22dcf3568a17d5c24"),367,Украина,2,70
ObjectId("5c8260b22dcf3568a17d5c25"),2426,Россия,3,60
ObjectId("5c8260b22dcf3568a17d5c26"),1271,Россия,3,65
ObjectId("5c8260b22dcf3568a17d5c27"),1134,Россия,2,60
ObjectId("5c8260b22dcf3568a17d5c28"),1866,Россия,1,60
ObjectId("5c8260b22dcf3568a17d5c29"),2321,Россия,4,80
ObjectId("5c8260b22dcf3568a17d5c2a"),350,Россия,3,70
ObjectId("5c8260b22dcf3568a17d5c2b"),1322,Сербия,4,150
ObjectId("5c8260b22dcf3568a17d5c2c"),2001,Россия,2,70
ObjectId("5c8260b22dcf3568a17d5c2d"),2135,Россия,4,500
ObjectId("5c8260b22dcf3568a17d5c2e"),1824,Россия,4,65
ObjectId("5c8260b22dcf3568a17d5c2f"),1818,Россия,2,80
ObjectId("5c8260b22dcf3568a17d5c30"),1700,Россия,2,120
ObjectId("5c8260b22dcf3568a17d5c31"),66,Россия,4,100
ObjectId("5c8260b22dcf3568a17d5c32"),940,Россия,1,110
ObjectId("5c8260b22dcf3568a17d5c33"),1640,Россия,2,60
ObjectId("5c8260b22dcf3568a17d5c34"),2106,Россия,2,450
ObjectId("5c8260b22dcf3568a17d5c35"),1158,Россия,2,300
ObjectId("5c8260b22dcf3568a17d5c36"),1943,Россия,1,200
ObjectId("5c8260b22dcf3568a17d5c37"),642,Россия,3,70
ObjectId("5c8260b22dcf3568a17d5c38"),106,Россия,1,130
ObjectId("5c8260b22dcf3568a17d5c39"),2043,Россия,3,130
ObjectId("5c8260b22dcf3568a17d5c3a"),533,Россия,4,130
ObjectId("5c8260b22dcf3568a17d5c3b"),962,Россия,1,140
ObjectId("5c8260b22dcf3568a17d5c3c"),1238,Россия,2,130
ObjectId("5c8260b22dcf3568a17d5c3d"),1228,Россия,2,180
ObjectId("5c8260b22dcf3568a17d5c3e"),1906,Россия,1,90
ObjectId("5c8260b22dcf3568a17d5c3f"),1258,Россия,3,140
ObjectId("5c8260b22dcf3568a17d5c40"),1057,Россия,1,100
ObjectId("5c8260b22dcf3568a17d5c41"),1406,Россия,2,130
ObjectId("5c8260b22dcf3568a17d5c42"),1756,Россия,2,140
ObjectId("5c8260b22dcf3568a17d5c43"),219,Россия,4,200
ObjectId("5c8260b22dcf3568a17d5c44"),2435,Россия,1,200
ObjectId("5c8260b22dcf3568a17d5c45"),911,Россия,1,130
ObjectId("5c8260b22dcf3568a17d5c46"),1241,Россия,1,70
ObjectId("5c8260b22dcf3568a17d5c47"),1881,Россия,4,180
ObjectId("5c8260b22dcf3568a17d5c48"),12,Россия,4,60
ObjectId("5c8260b22dcf3568a17d5c49"),317,Россия,2,70
ObjectId("5c8260b22dcf3568a17d5c4a"),699,Россия,4,120
ObjectId("5c8260b22dcf3568a17d5c4b"),109,Россия,1,80
ObjectId("5c8260b22dcf3568a17d5c4c"),1045,Россия,1,130
ObjectId("5c8260b22dcf3568a17d5c4d"),2249,Россия,3,200
ObjectId("5c8260b22dcf3568a17d5c4e"),792,Россия,4,130
ObjectId("5c8260b22dcf3568a17d5c4f"),1851,Россия,3,70
ObjectId("5c8260b22dcf3568a17d5c50"),1596,Россия,2,70
ObjectId("5c8260b22dcf3568a17d5c51"),1848,Россия,4,70
ObjectId("5c8260b22dcf3568a17d5c52"),1865,Россия,3,600
ObjectId("5c8260b22dcf3568a17d5c54"),1472,Россия,1,600
ObjectId("5c8260b22dcf3568a17d5c55"),2372,Беларусь,3,150
ObjectId("5c8260b22dcf3568a17d5c56"),185,Россия,1,175
ObjectId("5c8260b22dcf3568a17d5c57"),468,Россия,4,70
ObjectId("5c8260b22dcf3568a17d5c58"),1060,Россия,1,255
ObjectId("5c8260b22dcf3568a17d5c59"),2161,Сербия,3,250
ObjectId("5c8260b22dcf3568a17d5c5a"),1511,Россия,4,140
ObjectId("5c8260b22dcf3568a17d5c5b"),1255,Россия,3,140
ObjectId("5c8260b22dcf3568a17d5c5c"),361,Россия,2,60
ObjectId("5c8260b22dcf3568a17d5c5d"),952,Россия,3,400
ObjectId("5c8260b22dcf3568a17d5c5f"),1696,Россия,4,70
ObjectId("5c8260b22dcf3568a17d5c60"),757,Россия,1,130
ObjectId("5c8260b22dcf3568a17d5c61"),398,Россия,3,120
ObjectId("5c8260b22dcf3568a17d5c62"),2140,Россия,2,130
ObjectId("5c8260b22dcf3568a17d5c63"),1090,Россия,3,100
ObjectId("5c8260b22dcf3568a17d5c64"),565,Россия,2,140
ObjectId("5c8260b22dcf3568a17d5c65"),1685,Беларусь,4,250
ObjectId("5c8260b22dcf3568a17d5c66"),429,Россия,3,140
ObjectId("5c8260b22dcf3568a17d5c67"),800,Россия,2,100
ObjectId("5c8260b22dcf3568a17d5c68"),2243,Россия,1,100
ObjectId("5c8260b22dcf3568a17d5c69"),29,Россия,2,150
ObjectId("5c8260b22dcf3568a17d5c6a"),1438,Россия,3,150
ObjectId("5c8260b22dcf3568a17d5c6b"),990,Россия,3,70
ObjectId("5c8260b22dcf3568a17d5c6c"),664,Россия,1,100
ObjectId("5c8260b22dcf3568a17d5c6d"),1218,Россия,4,130
ObjectId("5c8260b22dcf3568a17d5c6e"),2297,Беларусь,4,250
ObjectId("5c8260b22dcf3568a17d5c6f"),1427,Россия,2,450
ObjectId("5c8260b22dcf3568a17d5c70"),1590,Россия,2,50
ObjectId("5c8260b22dcf3568a17d5c71"),1963,Россия,3,65
ObjectId("5c8260b22dcf3568a17d5c72"),532,Россия,3,60
ObjectId("5c8260b22dcf3568a17d5c73"),2403,Россия,2,60
ObjectId("5c8260b22dcf3568a17d5c74"),886,Россия,2,200
ObjectId("5c8260b22dcf3568a17d5c75"),411,Россия,3,80
ObjectId("5c8260b22dcf3568a17d5c76"),1758,Россия,4,100
ObjectId("5c8260b22dcf3568a17d5c77"),1435,Россия,4,70
ObjectId("5c8260b22dcf3568a17d5c78"),699,Россия,2,60
ObjectId("5c8260b22dcf3568a17d5c79"),774,Россия,2,150
ObjectId("5c8260b22dcf3568a17d5c7a"),371,Россия,1,70
ObjectId("5c8260b22dcf3568a17d5c7b"),154,Россия,1,250
ObjectId("5c8260b22dcf3568a17d5c7c"),283,Россия,2,200
ObjectId("5c8260b22dcf3568a17d5c7d"),1383,Россия,3,125
ObjectId("5c8260b22dcf3568a17d5c7e"),2315,Россия,3,70
ObjectId("5c8260b22dcf3568a17d5c7f"),363,Россия,3,150
ObjectId("5c8260b22dcf3568a17d5c80"),1903,Россия,2,50
ObjectId("5c8260b22dcf3568a17d5c81"),2173,Беларусь,4,100
ObjectId("5c8260b22dcf3568a17d5c82"),1262,Беларусь,4,100
ObjectId("5c8260b22dcf3568a17d5c83"),1478,Беларусь,4,150
ObjectId("5c8260b22dcf3568a17d5c84"),1502,Россия,1,140
ObjectId("5c8260b22dcf3568a17d5c85"),655,Россия,2,100
ObjectId("5c8260b22dcf3568a17d5c87"),2273,Россия,2,200
ObjectId("5c8260b22dcf3568a17d5c88"),1476,Россия,1,70
ObjectId("5c8260b22dcf3568a17d5c8a"),774,Россия,2,80
ObjectId("5c8260b22dcf3568a17d5c8b"),1550,Россия,3,400
ObjectId("5c8260b22dcf3568a17d5c8c"),1801,Россия,2,180
ObjectId("5c8260b22dcf3568a17d5c8d"),2300,Россия,1,250
ObjectId("5c8260b22dcf3568a17d5c8e"),939,Россия,2,200
ObjectId("5c8260b22dcf3568a17d5c8f"),2300,Россия,1,100
ObjectId("5c8260b22dcf3568a17d5c90"),1251,Беларусь,2,210
ObjectId("5c8260b22dcf3568a17d5c91"),988,Россия,1,175
ObjectId("5c8260b22dcf3568a17d5c92"),1292,Россия,4,140
ObjectId("5c8260b22dcf3568a17d5c93"),2232,Россия,3,140
ObjectId("5c8260b22dcf3568a17d5c94"),1383,Россия,4,23
ObjectId("5c8260b22dcf3568a17d5c95"),326,Россия,4,250
ObjectId("5c8260b22dcf3568a17d5c96"),1615,Россия,4,23
ObjectId("5c8260b22dcf3568a17d5c97"),2130,Россия,1,150
ObjectId("5c8260b22dcf3568a17d5d28"),1701,Россия,1,100
ObjectId("5c8260b22dcf3568a17d5d29"),331,Россия,2,470
ObjectId("5c8260b22dcf3568a17d5d2a"),2361,Беларусь,3,200
ObjectId("5c8260b22dcf3568a17d5d2b"),989,Россия,4,245
ObjectId("5c8260b22dcf3568a17d5d2c"),422,Россия,2,500
ObjectId("5c8260b22dcf3568a17d5d2d"),1551,Россия,4,500
ObjectId("5c8260b22dcf3568a17d5d2e"),986,Россия,1,500
ObjectId("5c8260b22dcf3568a17d5d2f"),2077,Россия,1,200
ObjectId("5c8260b22dcf3568a17d5d30"),2160,Россия,3,200
ObjectId("5c8260b22dcf3568a17d5d31"),2352,Россия,1,180
ObjectId("5c8260b22dcf3568a17d5d32"),782,Россия,1,330
ObjectId("5c8260b22dcf3568a17d5d33"),484,Россия,4,180
ObjectId("5c8260b22dcf3568a17d5d34"),1382,Беларусь,1,200
ObjectId("5c8260b22dcf3568a17d5d35"),973,Россия,4,330
ObjectId("5c8260b22dcf3568a17d5d36"),692,Россия,4,500
ObjectId("5c8260b22dcf3568a17d5d37"),446,Россия,1,400
ObjectId("5c8260b22dcf3568a17d5d38"),1971,Россия,1,250
ObjectId("5c8260b22dcf3568a17d5d39"),104,Россия,3,170
ObjectId("5c8260b22dcf3568a17d5d3a"),442,Беларусь,4,300
ObjectId("5c8260b22dcf3568a17d5d3b"),1886,Россия,1,400
ObjectId("5c8260b22dcf3568a17d5d3c"),1559,Россия,2,350
ObjectId("5c8260b22dcf3568a17d5d3d"),1591,Россия,3,400
ObjectId("5c8260b22dcf3568a17d5d3e"),65,Россия,3,200
ObjectId("5c8260b22dcf3568a17d5d3f"),1604,Россия,2,250
ObjectId("5c8260b22dcf3568a17d5d40"),1440,Россия,3,200
ObjectId("5c8260b22dcf3568a17d5d41"),1439,Россия,3,400
ObjectId("5c8260b22dcf3568a17d5d42"),27,Россия,2,500
ObjectId("5c8260b22dcf3568a17d5d43"),19,Россия,2,300
ObjectId("5c8260b22dcf3568a17d5d44"),1561,Россия,4,180
ObjectId("5c8260b22dcf3568a17d5d45"),885,Россия,4,480
ObjectId("5c8260b22dcf3568a17d5d46"),1419,Россия,4,300
ObjectId("5c8260b22dcf3568a17d5d47"),1347,Россия,4,400
ObjectId("5c8260b22dcf3568a17d5d49"),1097,Россия,1,500
ObjectId("5c8260b22dcf3568a17d5d4a"),156,Россия,3,150
ObjectId("5c8260b22dcf3568a17d5d4b"),1365,Россия,3,400
ObjectId("5c8260b22dcf3568a17d5d4c"),1865,Россия,4,200
ObjectId("5c8260b22dcf3568a17d5d4d"),1729,Германия,2,250
ObjectId("5c8260b22dcf3568a17d5d4e"),2228,Беларусь,4,1
ObjectId("5c8260b22dcf3568a17d5d4f"),2232,Россия,1,1
ObjectId("5c8260b22dcf3568a17d5d50"),695,Россия,3,400
ObjectId("5c8260b22dcf3568a17d5d51"),1050,Россия,1,1
ObjectId("5c8260b22dcf3568a17d5d52"),163,Россия,4,1
ObjectId("5c8260b22dcf3568a17d5d55"),1189,Россия,2,500
ObjectId("5c8260b22dcf3568a17d5d56"),399,Россия,3,290
ObjectId("5c8260b22dcf3568a17d5d57"),210,Россия,4,300
ObjectId("5c8260b22dcf3568a17d5d58"),2355,Россия,3,290
ObjectId("5c8260b22dcf3568a17d5d59"),1330,Россия,4,200
ObjectId("5c8260b22dcf3568a17d5d5c"),1613,Россия,1,200
ObjectId("5c8260b22dcf3568a17d5d5d"),1208,Россия,1,210
ObjectId("5c8260b22dcf3568a17d5d5e"),1186,Россия,3,200
ObjectId("5c8260b22dcf3568a17d5d5f"),808,Россия,4,900
ObjectId("5c8260b22dcf3568a17d5d60"),2216,Россия,3,960
ObjectId("5c8260b22dcf3568a17d5d61"),1194,Россия,3,200
ObjectId("5c8260b22dcf3568a17d5d62"),1380,Россия,3,210
ObjectId("5c8260b22dcf3568a17d5d63"),1385,Россия,4,200
ObjectId("5c8260b22dcf3568a17d5d64"),1798,Россия,2,450
ObjectId("5c8260b22dcf3568a17d5d65"),25,Россия,3,200
ObjectId("5c8260b22dcf3568a17d5d66"),1593,Россия,3,200
ObjectId("5c8260b22dcf3568a17d5d67"),296,Россия,3,950
ObjectId("5c8260b22dcf3568a17d5d68"),1466,Россия,2,1
